Estacao,Data,Hora,TempMaximaMedia,TempCompensadaMedia,TempMinimaMedia,
82798,30/04/2005,0000,31.323333,28.199333,24.693333,
82798,31/05/2005,0000,30.348387,26.954839,23.663333,
82798,30/06/2005,0000,28.58,25.477333,22.903333,
82798,31/07/2005,0000,28.832258,25.356,21.953333,
82798,31/08/2005,0000,28.490323,25.159355,22.009677,
82798,30/09/2005,0000,29.166667,26.217333,23.233333,
82798,31/10/2005,0000,30.029032,27.16129,24.786667,
82798,30/11/2005,0000,30.56,27.889333,26.046667,
82798,31/12/2005,0000,30.735484,27.973548,25.719355,
82798,31/01/2006,0000,30.922581,28.192903,26.041935,
82798,28/02/2006,0000,31.117857,28.705,26.357143,
82798,31/03/2006,0000,31.467742,28.743226,25.86129,
82798,30/04/2006,0000,30.763333,28.048667,25.026667,
82798,31/05/2006,0000,30.283871,26.969677,24.177419,
82798,30/06/2006,0000,29.083333,25.972667,23.153333,
82798,31/07/2006,0000,28.66129,25.348387,22.358065,
82798,31/08/2006,0000,28.596774,25.537419,22.56129,
82798,30/09/2006,0000,29.283333,26.412667,23.606667,
82798,31/10/2006,0000,30.16129,27.564516,25.635484,
82798,30/11/2006,0000,30.4,27.849333,25.92,
82798,31/12/2006,0000,30.56129,27.919355,25.609677,
82798,31/01/2007,0000,31.132258,28.439355,25.962069,
82798,28/02/2007,0000,31.125,28.210714,25.628571,
82798,31/03/2007,0000,30.983871,27.928667,24.512903,
82798,30/04/2007,0000,30.75,27.738,24.3,
82798,31/05/2007,0000,29.890323,26.702581,23.319355,
82798,30/06/2007,0000,28.636667,25.399333,22.464286,
82798,31/07/2007,0000,28.635484,25.276129,21.996774,
82798,31/08/2007,0000,28.3,25.105161,22.245161,
82798,30/09/2007,0000,28.71,25.687333,22.734483,
82798,31/10/2007,0000,29.509677,26.570968,23.84,
82798,30/11/2007,0000,29.95,27.134,24.237931,
82798,31/12/2007,0000,30.583871,27.743226,24.874194,
82798,31/01/2008,0000,30.787097,27.867097,24.71,
82798,29/02/2008,0000,31.551724,28.426897,24.624138,
82798,31/03/2008,0000,31.058065,27.874194,24.04,
82798,30/04/2008,0000,30.493333,27.262667,23.173333,
82798,31/05/2008,0000,29.974194,26.454194,22.763333,
82798,30/06/2008,0000,28.88,25.31,21.543333,
82798,31/07/2008,0000,28.193548,24.85871,21.648387,
82798,31/08/2008,0000,28.529032,24.994839,20.896667,
82798,30/09/2008,0000,29.49,26.198,22.733333,
82798,31/10/2008,0000,30.012903,26.878,23.709677,
82798,30/11/2008,0000,30.573333,27.59,24.868966,
82798,31/12/2008,0000,30.748387,27.821935,24.812903,
82798,31/01/2009,0000,31.045161,28.005806,25.093548,
82798,28/02/2009,0000,30.560714,27.557857,24.235714,
82798,31/03/2009,0000,31.216129,28.157419,24.332258,
82798,30/04/2009,0000,30.72,27.380667,23.503333,
82798,31/05/2009,0000,29.745161,26.392903,22.896774,
82798,30/06/2009,0000,29.533333,25.784,22.02,
82798,31/07/2009,0000,28.82381,24.993333,20.974194,
82798,31/08/2009,0000,29.509677,25.757419,21.032258,
82798,30/09/2009,0000,29.923333,26.596,22.216667,
82798,31/10/2009,0000,30.567742,27.272903,23.306452,
82798,30/11/2009,0000,30.816667,27.491333,23.726667,
82798,31/12/2009,0000,31.070968,27.754839,23.864516,
82798,31/01/2010,0000,30.819355,27.684516,23.819355,
82798,28/02/2010,0000,31.707143,28.435,24.675,
82798,31/03/2010,0000,32.464516,28.870323,24.712903,
82798,30/04/2010,0000,31.763333,28.59,25.62,
82798,31/05/2010,0000,31.493548,27.89871,23.845161,
82798,30/06/2010,0000,30.273333,26.267333,22.048276,
82798,31/07/2010,0000,29.196774,25.463871,22.103226,
82798,31/08/2010,0000,28.977419,24.741333,20.803333,
82798,30/09/2010,0000,29.19,25.914,22.748276,
82798,31/10/2010,0000,30.480645,27.507097,25.06129,
82798,30/11/2010,0000,31,27.964,25.806667,
82798,31/12/2010,0000,31.2,28.133548,25.706452,
82798,31/01/2011,0000,31.012903,27.805161,25.135484,
82798,28/02/2011,0000,31.328571,28.271429,25.3,
82798,31/03/2011,0000,31.896774,28.62129,25.26129,
82798,30/04/2011,0000,30.517241,27.155333,24.131034,
82798,31/05/2011,0000,29.964516,26.480645,23.916129,
82798,30/06/2011,0000,29.226667,25.868,23.313793,
82798,31/07/2011,0000,28.274194,24.959355,22.490323,
82798,31/08/2011,0000,29.106452,25.407097,22.380645,
82798,30/09/2011,0000,29.716667,26.332667,23.34,
82798,31/10/2011,0000,30.206452,27.24,24.909677,
82798,30/11/2011,0000,30.61,27.697333,25.41,
82798,31/12/2011,0000,31.016129,28.073548,25.987097,
82798,31/01/2012,0000,30.564516,27.508387,25.232258,
82798,29/02/2012,0000,30.806897,27.647586,24.906897,
82798,31/03/2012,0000,31.254839,28.058667,24.976667,
82798,30/04/2012,0000,31.26,27.884,24.263333,
82798,31/05/2012,0000,30.283871,26.992258,23.822581,
82798,30/06/2012,0000,29.426667,25.664138,22.576667,
82798,31/07/2012,0000,29.145161,25.442,22.203226,
82798,31/08/2012,0000,29.019355,25.217419,21.790323,
82798,30/09/2012,0000,29.436667,26.027586,23.106667,
82798,31/10/2012,0000,29.874194,26.807097,24.4,
82798,30/11/2012,0000,30.71,27.715862,25.66,
82798,31/12/2012,0000,30.909677,28.087333,26.325806,
82798,31/01/2013,0000,31.225806,28.240645,25.945161,
82798,28/02/2013,0000,31.707143,28.567857,26.146429,
82798,31/03/2013,0000,31.709677,28.909677,26.567742,
82798,30/04/2013,0000,31.256667,27.916667,24.617241,
82798,31/05/2013,0000,30.680645,27.292903,23.848387,
82798,30/06/2013,0000,29.616667,25.988667,22.933333,
82798,31/07/2013,0000,28.458065,25.045161,22.541935,
82798,31/08/2013,0000,29.064516,25.71871,22.587097,
82798,30/09/2013,0000,29.313333,26.214667,23.64,
82798,31/10/2013,0000,30.270968,27.402581,25.103226,
82798,30/11/2013,0000,30.376667,27.475333,25.386667,
82798,31/12/2013,0000,30.741935,27.972,25.826667,
82798,31/01/2014,0000,30.73871,27.722581,25.229032,
82798,28/02/2014,0000,30.625,27.702143,24.935714,
82798,31/03/2014,0000,31.074194,28.069032,25.122581,
82798,30/04/2014,0000,31.286667,28.218667,24.926667,
82798,31/05/2014,0000,30.283871,26.660645,23.587097,
82798,30/06/2014,0000,29.513333,25.774667,22.093333,
82798,31/07/2014,0000,29.032258,25.303226,21.587097,
82798,31/08/2014,0000,29.019355,25.372903,21.232258,
82798,30/09/2014,0000,29.013333,26.04,23.24,
82798,31/10/2014,0000,30.16129,27.097419,24.687097,
82798,30/11/2014,0000,30.423333,27.562,25.313333,
82798,31/12/2014,0000,30.719355,27.846667,25.445161,
82798,31/01/2015,0000,30.883871,27.838065,25.351613,
82798,28/02/2015,0000,31.457143,28.415,26.039286,
82798,31/03/2015,0000,30.829032,27.794194,24.974194,
82798,30/04/2015,0000,31.503333,28.378,24.686667,
82798,31/05/2015,0000,31.177419,27.703571,24.412903,
82798,30/06/2015,0000,29.65,26.121379,22.75,
82798,31/07/2015,0000,28.767742,25.477419,22.712903,
82798,31/08/2015,0000,29.16129,25.857333,22.464516,
82798,30/09/2015,0000,29.683333,26.749286,24.07,
82798,31/10/2015,0000,30.174194,27.112258,24.593548,
82798,30/11/2015,0000,30.706667,27.712,25.366667,
82798,31/12/2015,0000,31.045161,27.882759,25.148276,
82798,31/01/2016,0000,31.080645,27.988,25.141935,
82798,29/02/2016,0000,31.548276,28.057143,24.341379,
82798,31/03/2016,0000,31.683871,28.277333,24.590323,
82798,30/04/2016,0000,31.326667,27.962759,24.77931,
82798,31/05/2016,0000,30.232258,26.643448,23,
82798,30/06/2016,0000,29.951724,26.254483,22.47,
82798,31/07/2016,0000,29.580645,25.632903,21.519355,
82798,31/08/2016,0000,29.816129,25.936129,21.619355,
82798,30/09/2016,0000,30.17,26.792414,23.563333,
82798,31/10/2016,0000,31.131034,27.56,24.325806,
82798,30/11/2016,0000,31.668966,27.997037,25.17,
82798,31/12/2016,0000,31.935484,28.147097,24.858065,
82798,31/01/2017,0000,31.977419,28.062581,24.077419,
82798,28/02/2017,0000,32.303571,28.199259,23.814286,
82798,31/03/2017,0000,32.26129,28.182581,23.135484,
82798,30/04/2017,0000,32.126667,27.690667,22.373333,
82798,31/05/2017,0000,31.154839,26.76,22.895833,
82798,30/06/2017,0000,30.313333,26.188966,22.993333,
82798,31/07/2017,0000,28.509677,24.563226,22.116129,
82798,31/08/2017,0000,29.777419,25.845161,22.035484,
82798,30/09/2017,0000,30,26.044667,22.806667,
82798,31/10/2017,0000,30.663333,27.151613,24.483871,
