Estacao,Data,Hora,TempMaximaMedia,TempCompensadaMedia,TempMinimaMedia,
82792,31/07/1999,0000,27.787097,21.756129,16.696774,
82792,31/08/1999,0000,28.967742,22.153548,16.051613,
82792,30/09/1999,0000,31.526667,24.146667,17.9,
82792,31/10/1999,0000,31.922581,24.816774,19.083871,
82792,30/11/1999,0000,32.806667,26.026667,20.433333,
82792,31/12/1999,0000,32.116129,25.699355,20.658065,
82792,31/01/2000,0000,31.264516,25.153548,20.658065,
82792,29/02/2000,0000,31.434483,24.834483,20.37931,
82792,31/03/2000,0000,30.754839,24.668387,20.36129,
82792,30/04/2000,0000,30.1,24.145333,19.873333,
82792,31/05/2000,0000,29.932258,23.627742,18.980645,
82792,30/06/2000,0000,28.46,22.682667,18.126667,
82792,31/07/2000,0000,27.793548,22.2,18,
82792,31/08/2000,0000,28.987097,22.336129,17.270968,
82792,30/09/2000,0000,30.013333,23.088,17.846667,
82792,31/10/2000,0000,31.877419,24.055484,17.612903,
82792,30/11/2000,0000,32.786667,25.182,18.858621,
82792,31/12/2000,0000,31.306667,24.666667,19.129032,
82792,31/01/2001,0000,32.280645,24.479355,17.912903,
82792,28/02/2001,0000,33.760714,25.752143,18.782143,
82792,31/03/2001,0000,31.816129,24.456129,18.625806,
82792,30/04/2001,0000,31.41,24.345333,18.573333,
82792,31/05/2001,0000,33.045161,25.537419,18.693548,
82792,30/06/2001,0000,28.296667,22.225333,17.743333,
82792,31/07/2001,0000,27.467742,21.722581,17.616129,
82792,31/08/2001,0000,28.729032,21.677419,15.980645,
82792,30/09/2001,0000,31.8,23.910667,17.006667,
82792,31/10/2001,0000,31.848387,24.792903,18.806452,
82792,30/11/2001,0000,33.74,25.928667,19.936667,
82792,31/12/2001,0000,33.731034,26.183704,20.511111,
82792,31/01/2002,0000,30.3,24.267742,20.422581,
82792,28/02/2002,0000,30.857143,24.265714,19.153571,
82792,31/03/2002,0000,31.13871,24.529677,19.506452,
82792,30/04/2002,0000,30.943333,24.487333,19.473333,
82792,31/05/2002,0000,29.7,23.724516,19.173077,
82792,30/06/2002,0000,27.98,22.494,19.743333,
82792,31/07/2002,0000,29.641935,23.407742,20.525806,
82792,31/08/2002,0000,29.958065,22.953548,17.454839,
82792,30/09/2002,0000,31.544444,24.422222,18.455556,
82792,31/10/2002,0000,32.467742,25.163871,19.035484,
82792,30/11/2002,0000,33.303333,26.153333,20.6,
82792,31/12/2002,0000,33.4,26.723871,21.509677,
82792,31/01/2003,0000,32.841935,26.582581,21.625806,
82792,28/02/2003,0000,31.607143,25.609286,21.032143,
82792,31/03/2003,0000,31.5,25.539355,21.1,
82792,30/04/2003,0000,31.53,25.267333,20.436667,
82792,31/05/2003,0000,30.280645,24.526452,20.419355,
82792,30/06/2003,0000,29.68,23.284667,18.41,
82792,31/07/2003,0000,28.574194,22.465806,17.609677,
82792,31/08/2003,0000,30.409677,23.696774,18.041935,
82792,30/09/2003,0000,30.88,24.100667,18.493333,
82792,31/10/2003,0000,32.364516,25.344828,19.619355,
82792,30/11/2003,0000,33.616667,26.507333,21.05,
82792,31/12/2003,0000,33.59,26.871613,21.519355,
82792,29/02/2004,0000,29.544828,24.566897,21.041379,
82792,31/03/2004,0000,30.56129,24.949677,20.790323,
82792,30/04/2004,0000,30.7,25.04,21.123333,
82792,31/05/2004,0000,29.419355,23.900645,19.864516,
82792,30/06/2004,0000,27.436667,22.33,18.773333,
82792,31/07/2004,0000,27.103226,21.931613,18.33871,
82792,31/08/2004,0000,28.967742,22.551613,17.277419,
82792,30/09/2004,0000,30.43,23.669333,17.896667,
82792,31/10/2004,0000,32.480645,25.263226,19.335484,
82792,30/11/2004,0000,32.996667,25.979333,19.946667,
82792,31/12/2004,0000,33.448387,26.417419,20.548387,
82792,31/01/2005,0000,33.348387,26.965806,21.37,
82792,31/03/2005,0000,32.65,26.27,21.536667,
82792,30/04/2005,0000,30.06,24.821333,20.44,
82792,31/05/2005,0000,28.373333,23.525161,19.853333,
82792,30/06/2005,0000,26.926667,22.226667,18.746667,
82792,31/07/2005,0000,27.222581,21.434194,16.493548,
