Estacao,Data,Hora,TempMaximaMedia,TempCompensadaMedia,TempMinimaMedia,
82689,30/04/1995,0000,31.233333,25.654,22.09,
82689,31/05/1995,0000,30.722581,25.178065,21.458065,
82689,30/06/1995,0000,29.91,24.081333,18.973333,
82689,31/07/1995,0000,30.480645,24.636774,19.148387,
82689,31/08/1995,0000,33.425806,26.178065,19.122581,
82689,30/09/1995,0000,34.686667,27.419333,20.11,
82689,31/10/1995,0000,35.622581,27.946452,21.729032,
82689,30/11/1995,0000,34.255172,27.948966,22.227586,
82689,31/01/1996,0000,33.519355,27.067742,22.270968,
82689,29/02/1996,0000,32.442857,26.525714,22.021429,
82689,31/03/1996,0000,31.064516,25.710968,22.187097,
82689,30/04/1996,0000,30.956667,25.459333,21.913333,
82689,31/05/1996,0000,30.480645,24.620645,20.119355,
82689,30/06/1996,0000,30.556667,24.623333,19.513333,
82689,31/07/1996,0000,31.467742,25.158065,19.070968,
82689,31/08/1996,0000,33.03871,26.446452,20.270968,
82689,30/09/1996,0000,35.1,28.013333,21.193333,
82689,31/10/1996,0000,35.454839,28.452903,21.690323,
82689,30/11/1996,0000,34.696667,28.102,22.546667,
82689,31/01/1997,0000,32.703226,26.489032,21.380645,
82689,28/02/1997,0000,31.803571,25.682222,20.75,
82689,31/03/1997,0000,32.870968,26.325161,21.696774,
82689,30/04/1997,0000,31.336667,25.67,21.673333,
82689,31/05/1997,0000,30.396774,24.750323,20.245161,
82689,30/06/1997,0000,31.76,24.806667,18.446667,
82689,31/07/1997,0000,32.645161,26.287742,19.793548,
82689,31/08/1997,0000,33.570968,27.004516,21.103226,
82689,30/09/1997,0000,35.539286,27.43,20.307143,
82689,31/10/1997,0000,35.963333,28.644667,22.126667,
82689,30/11/1997,0000,36.183333,28.560667,22.246667,
82689,31/01/1998,0000,33.467742,27.288387,23.012903,
82689,28/02/1998,0000,35.228571,28.059286,22.685714,
82689,31/03/1998,0000,35.482759,28.351724,23.324138,
82689,30/04/1998,0000,34.92,27.798667,22.82,
82689,31/05/1998,0000,35.154839,28.490323,22.716129,
82689,30/06/1998,0000,34.193333,27.745333,21.54,
82689,31/07/1998,0000,33.266667,27.113103,21.144828,
82689,30/09/1998,0000,35.775,28.600714,21.65,
82689,31/10/1998,0000,36.412903,28.749032,22.164516,
82689,30/11/1998,0000,36.046667,29.032,23.266667,
82689,31/01/1999,0000,34.431579,27.722222,23.126316,
82689,31/03/1999,0000,31,25.585263,22.010526,
82689,30/04/1999,0000,33.346667,26.841333,22.233333,
82689,31/05/1999,0000,31.541935,25.433548,21.025806,
82689,30/06/1999,0000,32.746667,25.128,19.026667,
82689,31/07/1999,0000,32.806452,26.08129,19.522581,
82689,31/08/1999,0000,33.735484,27.069677,20.264516,
82689,30/09/1999,0000,35.346667,28.122667,21.733333,
82689,31/10/1999,0000,35.380645,28.032258,22.129032,
82689,30/11/1999,0000,34.38,27.634667,22.473333,
82689,31/12/1999,0000,34.293548,27.732258,22.606452,
82689,31/01/2000,0000,32.13871,26.001935,22.193548,
82689,29/02/2000,0000,32.510345,25.906207,21.944828,
82689,31/03/2000,0000,31.567742,25.787097,22.341935,
82689,30/04/2000,0000,31.273333,25.481333,21.786667,
82689,31/05/2000,0000,31.903226,25.571613,20.806452,
82689,30/06/2000,0000,31.99,,21.006667,
82689,31/07/2000,0000,31.932258,,19.541935,
82689,31/08/2000,0000,33.019355,,20.283871,
82689,31/03/2001,0000,32.290323,,22.148387,
82689,30/04/2001,0000,32,,22.373333,
82689,31/10/2001,0000,35.464516,27.790968,22.670968,
82689,30/11/2001,0000,36.033333,28.626667,23.813333,
82689,31/12/2001,0000,35.110345,28.675714,23.757143,
82689,31/01/2002,0000,30.74,25.138667,22.193548,
82689,28/02/2002,0000,31.62963,25.522963,22.007143,
82689,31/03/2002,0000,31.658065,25.495484,22.174194,
82689,30/04/2002,0000,31.086207,25.495172,21.923333,
82689,31/05/2002,0000,30.633333,25.301379,21.446667,
82689,30/06/2002,0000,30.766667,25.010667,19.773333,
82689,31/07/2002,0000,33.148387,26.193548,20.677419,
82689,31/08/2002,0000,33.98,26.788,20.63871,
82689,30/09/2002,0000,35.013333,27.24,21.3,
82689,31/10/2002,0000,35.96129,28.43871,21.922581,
82689,30/11/2002,0000,36.013333,28.584,22.613333,
82689,31/12/2002,0000,35.825806,28.796129,23.683871,
82689,31/01/2003,0000,34.735484,27.623871,22.741935,
82689,28/02/2003,0000,31.764286,26.35,22.607143,
82689,31/03/2003,0000,31.916129,25.989677,22.554839,
82689,30/04/2003,0000,31.546667,25.96,22.506667,
82689,31/05/2003,0000,31.774194,25.727742,21.283871,
82689,30/06/2003,0000,32.873333,25.925333,19.566667,
82689,31/07/2003,0000,32.851613,25.96,18.954839,
82689,31/08/2003,0000,34.303226,26.908387,20.116129,
82689,30/09/2003,0000,35.24,27.620667,20.706667,
82689,31/10/2003,0000,35.603226,28.062581,21.425806,
82689,30/11/2003,0000,35.76,28.277333,22.313333,
82689,31/01/2004,0000,32.248387,26.331333,22.28,
82689,29/02/2004,0000,31.242857,25.664828,21.728571,
82689,31/03/2004,0000,31.619355,25.824516,21.154839,
82689,30/04/2004,0000,32.24,26.066667,21.28,
82689,31/05/2004,0000,32.019355,25.67871,20.574194,
82689,30/06/2004,0000,30.34,24.458667,19.466667,
82689,31/07/2004,0000,31.206452,24.526452,18.225806,
82689,31/08/2004,0000,33.593548,26.387097,18.974194,
82689,31/10/2004,0000,35.783871,27.488387,20.490323,
82689,30/11/2004,0000,35.99,27.83,21.426667,
82689,31/12/2004,0000,35.912903,27.684516,21.651613,
82689,31/01/2005,0000,34.926667,27.437419,22.033333,
82689,28/02/2005,0000,35.032143,27.899286,21.357143,
82689,31/03/2005,0000,33.777419,27.031613,22.064516,
82689,30/04/2005,0000,32.046667,26.308,21.16,
82689,31/05/2005,0000,31.074194,25.585161,20.56129,
82689,30/06/2005,0000,31.173333,25.593333,20,
82689,31/07/2005,0000,32.487097,25.909032,18.541935,
82689,31/08/2005,0000,33.570968,27.075484,19.987097,
82689,30/09/2005,0000,34.736667,27.040667,18.848276,
82689,30/11/2005,0000,35.88,27.98,21.055172,
82689,31/01/2006,0000,35.496774,27.701935,21.109677,
82689,28/02/2006,0000,33.696429,27.325,22.378571,
82689,31/03/2006,0000,31.258065,25.749677,21.367742,
82689,30/04/2006,0000,30.946667,25.373333,20.986667,
82689,31/05/2006,0000,30.183871,25.120645,20.6,
82689,30/06/2006,0000,30.56,24.584,18.233333,
82689,31/07/2006,0000,31.958065,24.954194,16.780645,
82689,31/08/2006,0000,33.335484,25.910968,17.864516,
82689,31/10/2006,0000,35.567742,27.092903,20.174194,
82689,30/11/2006,0000,36.006667,27.966667,20.246667,
82689,31/12/2006,0000,35.954839,28.176774,21.116129,
82689,31/01/2007,0000,35.406452,27.767742,21.6,
82689,30/04/2007,0000,32.37,26.353333,21.233333,
82689,31/05/2007,0000,31.23871,25.449032,20.341935,
82689,30/06/2007,0000,30.8,25.245333,19.653333,
82689,31/07/2007,0000,32.567742,25.578065,18.554839,
82689,30/09/2007,0000,33.673333,27.04,19.86,
82689,31/10/2007,0000,35.335484,27.654194,20.219355,
82689,30/11/2007,0000,35.606667,27.625333,20.813333,
82689,31/12/2007,0000,35.406452,27.618065,21.774194,
82689,31/01/2008,0000,34.354839,27.347097,21.864516,
82689,29/02/2008,0000,32.124138,26.266207,21.331034,
82689,31/03/2008,0000,31.264516,25.451613,20.954839,
82689,30/04/2008,0000,30.765517,25.270667,21.303448,
82689,31/05/2008,0000,30.258065,24.823226,20.251613,
82689,30/06/2008,0000,29.886667,23.873333,17.72,
82689,31/07/2008,0000,30.203226,24.243226,17.909677,
82689,31/08/2008,0000,32.645161,25.885806,19.174194,
82689,31/10/2008,0000,35.456667,27.895333,20.503226,
82689,30/11/2008,0000,35.856667,27.626,20.706667,
82689,31/12/2008,0000,35.122581,27.340645,21.283871,
82689,31/01/2009,0000,34.406452,26.922581,21.496774,
82689,28/02/2009,0000,32.278571,25.967143,21.528571,
82689,31/03/2009,0000,32.251613,26.176774,21.683871,
82689,30/04/2009,0000,31.626667,25.801333,21.766667,
82689,31/05/2009,0000,30.377419,25.369677,21.819355,
82689,30/06/2009,0000,30.213793,24.689333,19.413793,
82689,31/07/2009,0000,30.987097,24.526452,18.517241,
82689,31/08/2009,0000,31.977419,25.270968,18.354839,
82689,31/10/2009,0000,34.870968,26.918065,20.983871,
82689,30/11/2009,0000,35.27,27.407333,20.62,
82689,31/12/2009,0000,34.535484,27.585806,21.458065,
82689,31/01/2010,0000,32.603226,26.442581,21.6,
82689,28/02/2010,0000,33.007143,26.806429,21.542857,
82689,31/12/2010,0000,33.296774,26.093548,19.448387,
82689,31/01/2011,0000,32.777419,25.755484,19.235484,
82689,28/02/2011,0000,31.657143,25.228571,19.303571,
82689,31/03/2011,0000,32.387097,25.507742,19.016129,
82689,30/04/2011,0000,32.623333,25.713793,19.083333,
82689,31/05/2011,0000,30.903226,25.017419,18.529032,
82689,30/06/2011,0000,31.753333,25.232667,18.393333,
82689,31/07/2011,0000,30.932258,24.954839,18.403226,
82689,31/08/2011,0000,33.36129,25.646452,16.135484,
82689,30/09/2011,0000,34.663333,27.101333,18.183333,
82689,31/10/2011,0000,34.3,27.189333,21.567742,
82689,30/11/2011,0000,33.903333,26.896667,21.763333,
82689,31/12/2011,0000,35.151613,27.29871,21.941935,
82689,31/01/2012,0000,33.890323,27.130968,22.109677,
82689,29/02/2012,0000,33.306897,26.496429,21.72069,
82689,31/03/2012,0000,33.490323,26.737419,22.066667,
82689,30/04/2012,0000,33.906667,26.999333,22.376667,
82689,31/05/2012,0000,34.03871,27.023871,21.819355,
82689,30/06/2012,0000,32.896667,26.215172,21.053333,
82689,31/07/2012,0000,32.741935,26.37871,20.280645,
82689,31/08/2012,0000,33.574194,26.968387,20.348387,
82689,30/09/2012,0000,34.726667,27.177143,20.41,
82689,31/10/2012,0000,35.541935,27.946452,22.012903,
82689,30/11/2012,0000,35.856667,27.847333,22.193333,
82689,31/12/2012,0000,35.751613,27.987333,23.390323,
82689,31/01/2013,0000,34.941935,27.934194,23.319355,
82689,28/02/2013,0000,35.646429,27.927143,22.821429,
82689,31/03/2013,0000,34.996774,28.026452,23.287097,
82689,30/04/2013,0000,33.24,27.192,23.243333,
82689,31/05/2013,0000,32.432258,26.465806,22.080645,
82689,30/06/2013,0000,31.873333,25.612667,21.18,
82689,31/07/2013,0000,32.009677,25.596129,20.112903,
82689,31/08/2013,0000,33.858065,27.154194,21.241935,
82689,30/09/2013,0000,35.253333,27.61,21.096667,
82689,31/10/2013,0000,35.848387,27.757419,22.480645,
82689,30/11/2013,0000,34.356667,27.030667,21.996667,
82689,31/12/2013,0000,34.848387,27.31,22.345161,
82689,31/01/2014,0000,34.764516,27.615484,22.448387,
82689,28/02/2014,0000,33.382143,27.135,22.739286,
82689,31/03/2014,0000,32.664516,26.403226,22.470968,
82689,30/04/2014,0000,31.85,26.286,22.766667,
82689,31/05/2014,0000,32.206452,25.983226,21.63871,
82689,30/06/2014,0000,32.476667,25.576667,20.12,
82689,31/07/2014,0000,32.493548,25.607097,19.680645,
82689,31/08/2014,0000,34.370968,26.874194,20.041935,
82689,30/09/2014,0000,35.523333,27.586,21.523333,
82689,31/10/2014,0000,35.219355,28.03871,22.367742,
82689,30/11/2014,0000,35.353333,27.878,22.61,
82689,31/12/2014,0000,35.580645,28.26,22.909677,
82689,31/01/2015,0000,35.603226,27.66129,22.496774,
82689,28/02/2015,0000,33.882143,27.018571,22.407143,
82689,31/03/2015,0000,33.422581,26.579355,22.367742,
82689,30/04/2015,0000,33.303333,26.345333,22.4,
82689,31/05/2015,0000,35.016129,27.232903,21.987097,
82689,30/06/2015,0000,33.293333,26.632,21.273333,
82689,31/07/2015,0000,32.696774,26.376,21.112903,
82689,31/08/2015,0000,34.574194,26.716774,19.851613,
82689,30/09/2015,0000,36.26,27.526429,21.176667,
82689,31/10/2015,0000,36.613793,28.742857,22.274194,
82689,30/11/2015,0000,37.54,29.2168,22.64,
82689,31/12/2015,0000,36.980645,29.560667,23.77,
82689,31/01/2016,0000,32.93871,27.509677,23.658065,
82689,29/02/2016,0000,34.272414,27.515556,22.617241,
82689,31/03/2016,0000,34.419355,28.176429,23.841935,
82689,30/04/2016,0000,32.736667,26.852414,22.47931,
82689,31/05/2016,0000,34.145161,27.357931,21.816129,
82689,30/06/2016,0000,34.356667,27.144828,20.986207,
82689,31/07/2016,0000,34.393548,27.409032,20.912903,
82689,31/08/2016,0000,35.024138,27.722857,21.096667,
82689,30/09/2016,0000,36.25,28.556,22.416667,
82689,31/10/2016,0000,36.954839,29.642581,23.719355,
82689,30/11/2016,0000,36.851724,30.242069,24.396667,
82689,31/12/2016,0000,35.996552,29.615172,24.713333,
82689,31/01/2017,0000,36.193548,29.735333,24.580645,
82689,28/02/2017,0000,33.439286,27.868571,23.646429,
82689,31/03/2017,0000,32.596774,26.88,23.464516,
82689,30/04/2017,0000,32.71,27.151333,23.163333,
82689,31/05/2017,0000,33.174194,27.05871,22.6,
82689,30/06/2017,0000,32.076667,26.552667,21.04,
82689,31/07/2017,0000,30.264516,25.204516,20.548387,
82689,31/08/2017,0000,34.56129,27.744516,21.454839,
82689,30/09/2017,0000,35.266667,28.568966,22.64,
82689,31/10/2017,0000,36.522581,29.731613,23.667742,
82689,30/11/2017,0000,36.410345,29.610667,24.05,
82689,31/12/2017,0000,36.33,29.828,24.11,
82689,31/01/2018,0000,34.996774,28.747742,23.916129,
82689,28/02/2018,0000,33.010714,27.138571,23.367857,
82689,31/03/2018,0000,32.758065,27.303871,23.570968,
82689,30/04/2018,0000,30.74,25.901333,22.623333,
82689,31/05/2018,0000,31.451613,25.541935,21.348387,
82689,30/06/2018,0000,32.73,25.74,19.92,
82689,31/07/2018,0000,33.867742,26.935484,21.168966,
82689,31/08/2018,0000,34.96129,27.580645,21.612903,
82689,30/09/2018,0000,36.013333,28.632667,22.003333,
82689,31/10/2018,0000,36.603333,29.265806,23.806452,
82689,30/11/2018,0000,36.683333,29.884828,24.183333,
82689,31/12/2018,0000,34.1,28.106452,23.490323,
